LocomotionID,PrimateID,LMTypeCd,Checked,PctOfTime,CitationID,Comment,OrigIDPhysical,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
1288,482,QUAD,-1,,9565,,2531,,,5/26/2009,,
1289,485,BIPE,0,1,9702,<1%,4005,,,,,
1290,485,CLIM,-1,5,9702,,4005,,,,,
1291,485,LEAP,-1,38,9702,,4005,,,,,
1292,485,QUAD,-1,41,9702,41%,4005,,,,,
1293,485,SUSP,0,1,9702,<1%,4005,,,,,
1294,488,CLIM,-1,36.2,10002,,4033,,,,,
1295,488,LEAP,-1,15.4,10002,,4033,,,,,
1296,488,QUAD,-1,48.3,10002,,4033,,,,,
1297,488,SUSP,-1,0.1,10002,<0.1,4033,,,,,
1298,489,BIPE,-1,1,10073,<1,4029,,,,,
1299,489,CLIM,-1,3,10073,,4029,,,,,
1300,489,LEAP,-1,6,10073,,4029,,,,,
1301,489,QUAD,-1,7,10073,,4029,,,,,
1302,489,SUSP,-1,1,10073,<1,4029,,,,,
1303,491,BRAC,-1,3.9,10202,,2378,,,5/19/2009,,
1304,491,CLIM,-1,17,10202,,2378,,,5/19/2009,,
1305,491,LEAP,-1,17.8,10202,,2378,,,5/19/2009,,
1306,491,QUAD,-1,61.3,10202,,2378,,,5/19/2009,,
1307,492,BIPE,-1,,10229,almost never,2876,,,12/28/2014,,
1308,492,BRAC,-1,,10229,rarely,2876,,,12/28/2014,,
1309,492,CLIM,-1,,10229,frequently,2876,,,12/28/2014,,
1310,492,LEAP,-1,,10229,frequently,2876,,,12/28/2014,,
1311,492,QUAD,-1,,10229,frequently,2876,,,12/28/2014,,
1312,492,SUSP,-1,,10229,sometimes,2876,,,12/28/2014,,
1313,492,BIPE,-1,,10234,,2877,,,12/28/2014,,
1315,492,CLIM,-1,,10235,,2877,,,12/28/2014,,
1317,492,QUAD,-1,,10235,,2877,,,12/28/2014,,
1319,492,BIPE,-1,,10234,,5311,,,12/28/2014,,
1320,492,BRAC,-1,,10235,,5311,,,12/28/2014,,
1322,492,LEAP,-1,,10235,,5311,,,12/28/2014,,
1323,492,QUAD,-1,,10236,,5311,,,12/28/2014,,
1324,492,SUSP,-1,,10235,,5311,,,12/28/2014,,
1325,492,VERT,-1,,10235,,5311,,,12/28/2014,,
1326,493,QUAD,-1,,26707,,2382,,1/11/2014,5/8/2009,,
1327,497,CLIM,-1,,26632,,3216,,12/30/2013,,,
1328,497,LEAP,-1,,26632,,3216,,12/30/2013,,,
1329,497,QUAD,-1,,26632,,3216,,12/30/2013,,,
1330,497,SUSP,0,,,,3216,,,,,
1331,500,CLIM,-1,,,,3204,,,6/14/2009,,
1332,500,LEAP,-1,,,,3204,,,6/14/2009,,
1333,500,QUAD,-1,,,,3204,,,6/14/2009,,
1334,500,VERT,-1,,,,3204,,,6/14/2009,,
1335,501,QUAD,-1,,,,1057,,,5/30/2009,,
1336,504,BIPE,0,0,10398,,3224,,,6/23/2009,,
1337,504,CLIM,-1,16.2,10398,"clamber: f: 20.1, m: 13.0",3224,,6/23/2009,6/23/2009,,
1338,504,LEAP,-1,44.7,10398,"f: 39.1, m: 46.5",3224,,6/23/2009,6/23/2009,,
1339,504,QUAD,-1,32.4,10398,"f: 33.8, m: 34.1",3224,,6/23/2009,6/23/2009,,
1340,504,SUSP,-1,2.8,10398,"bridge f: 2.8, m: 2.3",3224,,6/23/2009,6/23/2009,,
1341,504,VERT,-1,4,10398,"f: 4.1, m: 4.3",3224,,6/23/2009,6/23/2009,,
1342,504,CLIM,-1,32,10399,,3225,,6/23/2009,6/23/2009,,
1343,504,LEAP,-1,25,10399,,3225,,6/23/2009,6/23/2009,,
1344,504,QUAD,-1,37,10399,,3225,,6/23/2009,6/23/2009,,
1345,504,VERT,-1,5,10399,,3225,,6/23/2009,6/23/2009,,
1346,504,CLIM,-1,21,10400,"'primary forest', dry season 1990",3226,,6/23/2009,6/23/2009,,
1347,504,LEAP,-1,17,10400,"'primary forest', dry season 1990",3226,,6/23/2009,6/23/2009,,
1348,504,QUAD,-1,25,10400,"'primary forest', dry season 1990",3226,,6/23/2009,6/23/2009,,
1349,504,CLIM,-1,24,10400,"'primary forest', dry season 1991",3227,,6/23/2009,6/23/2009,,
1350,504,LEAP,-1,19,10400,"'primary forest', dry season 1991",3227,,6/23/2009,6/23/2009,,
1351,504,QUAD,-1,18,10400,"'primary forest', dry season 1991",3227,,6/23/2009,6/23/2009,,
1352,504,CLIM,-1,23,10400,"'primary forest', wet season 1990",3228,,6/23/2009,6/23/2009,,
1353,504,LEAP,-1,20,10400,"'primary forest', wet season 1990",3228,,6/23/2009,6/23/2009,,
1354,504,QUAD,-1,17,10400,"'primary forest', wet season 1990",3228,,6/23/2009,6/23/2009,,
1355,504,CLIM,-1,15,10400,"'secondary forest', dry season 1991",3229,,6/23/2009,6/23/2009,,
1356,504,LEAP,-1,23,10400,"'secondary forest', dry season 1991",3229,,6/23/2009,6/23/2009,,
1357,504,QUAD,-1,26,10400,"'secondary forest', dry season 1991",3229,,6/23/2009,6/23/2009,,
1358,504,CLIM,-1,17,10400,"pine forest, dry season 1990",3230,,6/23/2009,6/23/2009,,
1359,504,LEAP,-1,22,10400,"pine forest, dry season 1990",3230,,6/23/2009,6/23/2009,,
1360,504,QUAD,-1,20,10400,"pine forest, dry season 1990",3230,,6/23/2009,6/23/2009,,
1361,505,CLIM,-1,,10436,,4096,,,5/27/2009,,
1362,505,LEAP,-1,,10436,,4096,,,5/27/2009,,
1363,505,QUAD,-1,,10436,,4096,,,5/27/2009,,
1364,505,VERT,-1,,10436,,4096,,,5/27/2009,,
1365,506,CLIM,-1,,10480,,5139,,,,,
1366,506,LEAP,-1,,10480,,5139,,,,,
1367,506,QUAD,-1,,10480,,5139,,,,,
1368,507,CLIM,-1,,10499,,4476,,,,,
1369,507,LEAP,-1,,10499,,4476,,,,,
1370,507,QUAD,-1,,10499,,4476,,,,,
1371,507,VERT,-1,,10499,,4476,,,,,
1372,508,CLIM,-1,12,10528,,5796,,,5/11/2009,,
1373,508,LEAP,-1,20.4,10528,,5796,,,5/11/2009,,
1374,508,QUAD,-1,67.6,10528,,5796,,,5/11/2009,,
1378,518,CLIM,-1,,10650,,3515,,,,,
1379,518,LEAP,-1,,10650,,3515,,,5/31/2011,,
1380,518,QUAD,-1,,10650,,3515,,,6/12/2009,,
1381,519,CLIM,-1,,10671,,3507,,,7/7/2009,,
1382,519,LEAP,-1,,10671,,3507,,,6/11/2009,,
1383,519,QUAD,-1,,10671,,3507,,,6/11/2009,,
1384,520,CLIM,-1,,10693,,3511,,,6/12/2009,,
1385,520,LEAP,-1,,10693,,3511,,,6/12/2009,,
1386,520,QUAD,-1,,10693,,3511,,,6/12/2009,,
1387,521,CLIM,-1,,10714,,3503,,,7/7/2009,,
1388,521,LEAP,-1,,10714,,3503,,,6/13/2009,,
1389,521,QUAD,-1,,10714,,3503,,,6/13/2009,,
1390,522,CLIM,-1,,10752,,3569,,,5/24/2009,,
1391,522,LEAP,-1,,10752,,3569,,,5/24/2009,,
1392,522,QUAD,-1,,10752,,3569,,,5/24/2009,,
1393,523,BIPE,0,0,,,4527,,,5/23/2009,,
1394,523,BRAC,0,0,,,4527,,,5/23/2009,,
1395,523,CLIM,-1,10.5,10777,,4527,,,5/23/2009,,
1396,523,LEAP,-1,36.6,10777,,4527,,,5/23/2009,,
1397,523,QUAD,-1,52.9,10777,,4527,,,5/23/2009,,
1398,523,SUSP,0,0,,,4527,,,5/23/2009,,
1399,523,VERT,0,0,,,4527,,,5/23/2009,,
1401,524,QUAD,-1,,10794,,4531,,,,,
1402,525,CLIM,-1,,10817,,6372,,,,,
1403,525,LEAP,-1,,10817,,6372,,,,,
1404,525,QUAD,-1,,10817,,6372,,,,,
1405,530,CLIM,-1,9.2,10858,,3184,,,5/29/2009,,
1406,530,LEAP,-1,40.2,10858,,3184,,,5/29/2009,,
1407,530,QUAD,-1,50.6,10858,,3184,,,5/29/2009,,
1408,530,CLIM,-1,9.2,10863,,3185,,,5/29/2009,,
1409,530,LEAP,-1,40.2,10863,,3185,,,5/29/2009,,
1410,530,QUAD,-1,50.6,10863,,3185,,,5/29/2009,,
1411,531,BIPE,-1,,10870,p.54,4543,,6/9/2009,6/9/2009,,
1412,531,BRAC,-1,,10871,,4543,,,6/9/2009,,
1413,531,CLIM,-1,,10871,,4543,,,6/9/2009,,
1414,531,LEAP,-1,,10870,,4543,,6/9/2009,6/9/2009,,
1710,594,BRAC,-1,,11809,"rare, partial or assisted brachiation - not full",957,,,5/31/2009,,
1711,594,CLIM,-1,,11809,,957,,,5/31/2009,,
1712,594,LEAP,-1,,11798,,957,,,5/31/2009,,
1713,594,QUAD,-1,,11798,,957,,,5/31/2009,,
1714,594,LEAP,0,,11809,,958,,,5/31/2009,,
1715,594,QUAD,0,,11809,,958,,,5/31/2009,,
1716,595,BRAC,-1,0.5,11844,,720,,,6/16/2009,,
1717,595,CLIM,-1,2,11844,,720,,,6/16/2009,,
1718,595,LEAP,-1,5,11844,,720,,,6/16/2009,,
1719,595,QUAD,-1,90,11844,,720,,,6/16/2009,,
1720,595,SUSP,-1,2,11844,,720,,6/16/2009,6/16/2009,,
1721,596,LEAP,-1,,11879,,705,,,6/22/2009,,
1722,596,QUAD,-1,,11879,,705,,,6/22/2009,,
1723,600,BIPE,-1,,11913,,4889,,11/3/2013,11/3/2013,,
1724,600,BRAC,-1,,11913,,4889,,11/3/2013,11/3/2013,,
1725,600,CLIM,-1,,11913,,4889,,11/3/2013,11/3/2013,,
1726,600,LEAP,-1,,,,4889,,,11/3/2013,,
1727,600,SUSP,-1,,11913,,4889,,11/3/2013,11/3/2013,,
1728,600,VERT,-1,,11913,,4889,,11/3/2013,11/3/2013,,
1729,602,BIPE,-1,,26598,,4881,,11/1/2013,11/1/2013,,
1730,602,BRAC,-1,,26598,,4881,,11/1/2013,11/1/2013,,
1731,602,CLIM,-1,,26598,,4881,,11/1/2013,11/1/2013,,
1732,602,SUSP,-1,,26598,,4881,,11/1/2013,11/1/2013,,
1733,603,BIPE,-1,,12039,,4877,,,10/28/2013,,
1734,603,BRAC,-1,,12039,,4877,,,10/28/2013,,
1735,603,CLIM,-1,,12039,,4877,,,10/28/2013,,
1736,603,LEAP,-1,,12039,,4877,,,10/28/2013,,
1737,603,SUSP,0,,12039,,4877,,,10/28/2013,,
1738,603,VERT,-1,,,,4877,,,10/28/2013,,
1739,605,BIPE,-1,,12091,,2548,,,5/31/2009,,
1740,605,BRAC,-1,,12091,,2548,,,5/31/2009,,
1741,605,CLIM,-1,,12091,,2548,,,5/31/2009,,
1742,605,LEAP,-1,,12091,,2548,,,5/31/2009,,
1743,605,SUSP,-1,,12091,,2548,,,5/31/2009,,
1744,606,BIPE,-1,3,12097,,2552,,,5/30/2009,,
1745,606,BRAC,-1,60,12097,,2552,,,5/30/2009,,
1746,606,CLIM,-1,9,12097,,2552,,,5/30/2009,,
1747,606,LEAP,-1,5,12097,,2552,,,5/30/2009,,
1748,606,SUSP,-1,10,12097,,2552,,5/30/2009,5/30/2009,,
1749,606,VERT,-1,13,12097,,2552,,5/30/2009,5/30/2009,,
1750,607,BIPE,-1,,12127,,4571,,,4/18/2009,,
1751,607,BRAC,-1,,12127,,4571,,,4/18/2009,,
1752,607,CLIM,-1,,12127,,4571,,,4/18/2009,,
1753,607,LEAP,-1,,12127,,4571,,,4/18/2009,,
1754,607,SUSP,-1,,12127,,4571,,,4/18/2009,,
1755,608,BIPE,-1,,12145,,4567,,,4/17/2009,,
1756,608,BRAC,-1,,12145,,4567,,,4/17/2009,,
1757,608,CLIM,-1,,12145,,4567,,,4/17/2009,,
1758,608,LEAP,-1,,12145,,4567,,,4/17/2009,,
1759,608,SUSP,-1,,12145,,4567,,,4/17/2009,,
1760,609,BIPE,-1,,12158,,4563,,,4/17/2009,,
1761,609,BRAC,-1,,12158,,4563,,,4/17/2009,,
1762,609,CLIM,-1,,12158,,4563,,,4/17/2009,,
1763,609,LEAP,-1,,12158,,4563,,,4/17/2009,,
1764,609,SUSP,-1,,12158,,4563,,,4/17/2009,,
1765,610,BRAC,-1,,,,4997,,,,,
1766,610,CLIM,-1,,,,4997,,,,,
1767,611,BIPE,-1,1,12209,,4893,,,11/17/2013,,
1768,611,BRAC,-1,84,12209,,4893,,,11/17/2013,,
1769,611,CLIM,-1,6,12209,,4893,,,11/17/2013,,
1770,611,LEAP,-1,9,12209,,4893,,,11/17/2013,,
1771,611,SUSP,-1,,12209,(not locomotion),4893,,,11/17/2013,,
1772,612,BIPE,-1,,12224,,2312,,,4/3/2009,,
1773,612,BRAC,-1,,12224,,2312,,,4/3/2009,,
1774,612,CLIM,-1,,12224,,2312,,,4/3/2009,,
1775,612,LEAP,-1,,12224,,2312,,,4/3/2009,,
1776,612,SUSP,-1,,12224,,2312,,,4/3/2009,,
1779,613,BIPE,-1,1,12288,,4049,,,6/5/2009,,
1780,613,BRAC,-1,98.5,12288,,4049,,,6/5/2009,,
1781,613,CLIM,-1,0.5,12288,,4049,,,6/5/2009,,
1782,614,BIPE,-1,,12309,,5237,,,10/27/2013,,
1783,614,BRAC,-1,,12309,,5237,,,10/27/2013,,
1784,614,CLIM,-1,,12309,,5237,,,10/27/2013,,
1785,614,LEAP,-1,,12309,,5237,,,10/27/2013,,
1786,614,SUSP,-1,,12309,,5237,,,10/27/2013,,
1787,614,BIPE,-1,,,,5241,,,10/27/2013,10/28/2013,
1788,614,BRAC,-1,,,,5241,,,10/27/2013,,
1789,614,CLIM,-1,,,,5241,,,10/27/2013,10/28/2013,
1790,615,BIPE,-1,7.6,21123,This refers to bipedal locomotion on top of horizontal branches. Siamangs very rarely descend to the ground.,1446,,4/24/2009,4/24/2009,,
1791,615,BRAC,-1,81.6,21123,,1446,,4/24/2009,4/24/2009,,
1792,615,CLIM,-1,10.2,21123,,1446,,4/24/2009,4/24/2009,,
1794,617,BRAC,-1,,23188,,5466,,5/25/2010,,,
1795,619,BIPE,-1,,12396,,4225,,,6/1/2009,,
1796,619,BRAC,-1,,12396,,4225,,,6/1/2009,,
1797,619,CLIM,-1,,12396,,4225,,,6/1/2009,,
1798,619,LEAP,-1,,12396,,4225,,,6/1/2009,,
1799,619,SUSP,-1,,12391,,4225,,,6/1/2009,,
1800,621,BIPE,-1,0.1,12414,,461,,,,,
1801,621,BRAC,-1,96.9,12414,,461,,,,,
1802,621,SUSP,-1,1,12414,,461,,,,,
1803,621,VERT,-1,2,12414,,461,,,,,
1804,622,BRAC,-1,,,Presumed to brachiate like other species of Hylobatidae,3986,,,11/19/2012,,
1805,623,BIPE,-1,,12464,,3992,,,11/21/2012,,
1806,623,BRAC,-1,,12464,,3992,,,11/21/2012,,
1807,623,CLIM,-1,,12464,,3992,,,11/21/2012,,
1808,623,QUAD,-1,,12464,,3992,,,11/21/2012,,
1809,623,SUSP,-1,,12464,,3992,,,,,
1810,624,BIPE,-1,,12490,,4175,,,1/22/2013,,
1811,624,BRAC,-1,,12490,,4175,,,6/28/2009,,
1812,624,CLIM,-1,,12484,,4175,,,6/28/2009,,
1813,624,SUSP,-1,,12490,,4175,,,6/28/2009,,
1814,627,BIPE,-1,,,,1141,,,4/21/2009,,
1815,627,BRAC,-1,,,,1141,,,4/21/2009,,
1816,627,CLIM,-1,,,,1141,,,4/21/2009,,
1817,627,QUAD,-1,,,,1141,,,4/21/2009,,
1818,627,SUSP,-1,,,,1141,,,4/21/2009,,
1819,628,BIPE,-1,,12537,,1137,,,4/21/2009,,
1820,628,BRAC,-1,,12537,,1137,,,4/21/2009,,
1821,628,CLIM,-1,,12537,,1137,,,4/21/2009,,
1822,628,QUAD,-1,,12537,,1137,,,4/21/2009,,
1823,628,SUSP,-1,,12537,,1137,,,4/21/2009,,
1824,629,BIPE,-1,0,12580,,1145,,,4/21/2009,,
1825,629,BRAC,-1,11,12580,,1145,,,4/21/2009,,
1826,629,CLIM,-1,21,12580,21 (vertical climbing and descent only),1145,,,4/21/2009,,
1827,629,LEAP,-1,0,12580,,1145,,,4/21/2009,,
1828,629,QUAD,-1,12,12580,,1145,,,4/21/2009,,
1829,629,SUSP,-1,50,12580,,1145,,,4/21/2009,,
1830,629,VERT,-1,0,12580,,1145,,,4/21/2009,,
1831,630,BIPE,-1,7,12628,,1153,,,4/21/2009,,
1832,630,BRAC,-1,15,12628,,1153,,,4/21/2009,,
1833,630,CLIM,-1,25,12628,25 (vertical climbing and descent only),1153,,,4/21/2009,,
1834,630,LEAP,-1,1,12628,<1,1153,,,4/21/2009,,
1835,630,QUAD,-1,18,12628,,1153,,,4/21/2009,,
1836,630,SUSP,-1,25,12628,,1153,,,4/21/2009,,
1837,630,VERT,0,0,12628,,1153,,,4/21/2009,,
1838,631,BIPE,-1,,12701,,1069,,,2/18/2011,,
1839,631,CLIM,-1,,12701,,1069,,,2/18/2011,,
1840,631,QUAD,-1,,12701,,1069,,,2/18/2011,,
1841,631,SUSP,-1,,12701,,1069,,,2/18/2011,,
1842,632,CLIM,-1,,,,4575,,,5/28/2009,,
1843,632,QUAD,-1,,,,4575,,,5/28/2009,,
1844,632,SUSP,-1,,,,4575,,,5/28/2009,,
1845,633,BIPE,-1,1.4,12750,1.4 female,5097,,,9/30/2010,,
1846,633,CLIM,-1,2.7,12750,,5097,,,9/30/2010,,
1847,633,QUAD,-1,95.6,12750,,5097,,,9/30/2010,,
1848,633,BIPE,0,1.7,12750,1.7 male,5098,,,9/30/2010,,
1849,633,CLIM,0,0.7,12750,0.7 male,5098,,,9/30/2010,,
1850,633,QUAD,0,97.3,12750,97.3  male,5098,,,9/30/2010,,
1851,634,CLIM,-1,,,,814,,,5/26/2009,,
1852,634,QUAD,-1,,,,814,,,5/26/2009,,
1853,635,BIPE,-1,,12836,,1864,,,6/13/2009,,
1854,635,CLIM,-1,95.9,12836,95.9% of arboreal locomotion,1864,,,6/13/2009,,
1855,635,LEAP,0,0.6,12836,0.6% of arboreal locomotion,1864,,,6/13/2009,,
1856,635,QUAD,-1,,12836,main form of ground travel,1864,,,6/13/2009,,
1857,635,SUSP,-1,3.5,12836,3.5% of arboreal locomotion,1864,,,6/13/2009,,
1858,636,CLIM,-1,,,,4456,,,,,
1859,636,QUAD,-1,,,,4456,,,,,
1860,636,SUSP,-1,,,,4456,,,,,
1861,637,BIPE,-1,1.2,12927,1.2% F; 1.2%M,4786,,,6/18/2009,,
1862,637,CLIM,-1,10.9,12927,10.9%F; 11.1%M,4786,,,6/18/2009,,
1863,637,LEAP,-1,0.6,12927,0.6%F; %-M,4786,,,6/18/2009,,
1864,637,QUAD,-1,85.6,12927,85.6% F; 86.6%M,4786,,,6/18/2009,,
1865,637,SUSP,-1,1.4,12927,1.4% F; 1.1%M,4786,,,6/18/2009,,
1866,638,BIPE,-1,0.2,13036,"0.2 female, 0.3 male (Mahale), 1.1 female, 0 male (Gombe)",4763,,,12/19/2009,,
1867,638,CLIM,-1,7.7,13036,"7.7 female, 5.1 male (Mahale); 8.9 female, 3.5 male (Gombe)",4763,,,12/19/2009,,
1868,638,LEAP,0,0,,"0 female, 0.2 male (Mahale); 0 male, 0 female (Gombe)",4763,,,12/19/2009,,
1869,638,QUAD,-1,91.3,13036,"91.3 female, 93.6 male (Mahale), 89.5 female, 96.5 male (Gombe)",4763,,,12/19/2009,,
1870,638,SUSP,-1,0.9,13036,"0.9 female, 0.8 male (Mahale); 0.5 female, 0 male (Gombe)",4763,,,12/19/2009,,
1871,639,BIPE,-1,,13114,,3819,,,5/21/2009,,
1872,639,BRAC,-1,,13117,,3819,,,5/21/2009,,
1873,639,CLIM,-1,,13101,,3819,,,5/21/2009,,
1875,639,QUAD,-1,,13103,,3819,,,5/21/2009,,
1876,639,SUSP,-1,,13117,,3819,,10/20/2012,5/21/2009,,
1878,640,BIPE,-1,100,13172,,810,,,6/4/2009,,
1879,667,CLIM,-1,5.2,13197,,2998,,,5/23/2009,,
1880,667,LEAP,-1,10.4,13197,,2998,,,5/23/2009,,
1881,667,QUAD,-1,84.4,13197,,2998,,,5/23/2009,,
1882,668,BRAC,-1,,,,4261,,,,,
1883,668,CLIM,-1,,,,4261,,,,,
1884,668,LEAP,-1,,,,4261,,,,,
1885,668,QUAD,-1,,,,4261,,,,,
1886,669,CLIM,-1,,23139,,1660,,5/10/2010,,,
1887,669,LEAP,-1,,23139,,1660,,5/10/2010,9/30/2012,,
1888,669,QUAD,-1,,23139,,1660,,5/10/2010,9/30/2012,,
1889,670,BIPE,-1,,13232,Occasional,4386,,,5/7/2009,,
1890,670,CLIM,-1,,13232,,4386,,,5/7/2009,,
1891,670,QUAD,-1,,13232,,4386,,,5/7/2009,,
1892,670,QUAD,-1,,,,4387,,,5/7/2009,,
1893,671,LEAP,-1,,13248,,2816,,,5/13/2009,,
1894,671,QUAD,-1,,13248,,2816,,,5/13/2009,,
1895,672,BIPE,0,,13274,,5462,,10/7/2012,5/26/2009,,
1896,672,CLIM,-1,39,13274,39 % (gum feeding),5462,,,5/26/2009,,
1897,672,LEAP,-1,16,13274,"16 % (fruit and insect foraging, moving)",5462,,,5/26/2009,,
1898,672,QUAD,-1,45,13274,45 % (moving),5462,,,5/26/2009,,
1899,672,SUSP,-1,1,13274,< 1 % (insect hunting),5462,,,5/26/2009,,
1900,673,QUAD,-1,,13279,,2840,,,5/9/2009,,
1901,676,LEAP,-1,,13299,,3831,,,,,
1902,676,VERT,-1,,13299,,3831,,,,,
1903,677,QUAD,-1,,,,3835,,,,,
1904,677,VERT,-1,,,,3835,,,,,
1905,678,CLIM,-1,,13315,,2779,,,,,
1906,678,LEAP,-1,,13315,,2779,,,,,
1907,678,QUAD,-1,,13315,,2779,,,,,
1908,678,VERT,-1,,13315,,2779,,,,,
1909,682,QUAD,-1,,13337,,2275,,,,,
1910,683,CLIM,-1,18,13347,clambering across multiple supports,3131,,5/1/2010,,,
1911,683,LEAP,-1,18,13347,,3131,,,,,
1912,683,QUAD,-1,54,13347,,3131,,,,,
1913,685,CLIM,-1,9.1,13361,,4728,,5/31/2009,5/31/2009,,
1914,685,LEAP,-1,23.9,13361,,4728,,,5/31/2009,,
1915,685,QUAD,-1,66.9,13361,,4728,,,5/31/2009,,
1916,685,VERT,-1,3.1,13361,,4728,,,5/31/2009,,
1917,685,CLIM,-1,9.2,21569,,4729,,5/31/2009,5/31/2009,,
1919,685,VERT,0,3.1,13380,>3.1,4730,,,5/31/2009,,
1920,693,CLIM,-1,20,13446,20%,2622,,,4/6/2009,,
1921,693,QUAD,-1,70,13446,70%,2622,,,4/6/2009,,
1922,693,SUSP,-1,10,13446,10%,2622,,,4/6/2009,,
1923,693,CLIM,-1,20,13447,20%,2623,,,4/6/2009,,
1924,693,QUAD,0,70,13447,70%,2623,,,4/6/2009,,
1925,693,SUSP,0,10,13447,10%,2623,,,4/6/2009,,
1926,694,CLIM,-1,,,,2058,,,,,
1927,694,LEAP,-1,,,,2058,,,,,
1928,694,QUAD,-1,,,,2058,,,,,
1929,695,CLIM,-1,4.6,13500,,2466,,5/27/2009,1/18/2013,,
1930,695,LEAP,-1,0.3,13500,,2466,,5/27/2009,1/18/2013,,
1931,695,QUAD,-1,22.9,13500,"(includes walking, loping and running)",2466,,5/27/2009,1/18/2013,,
1932,696,CLIM,-1,,13552,,747,,8/29/2018,6/9/2009,,
1933,696,LEAP,-1,,13552,,747,,8/29/2018,6/9/2009,,
1934,696,QUAD,-1,,13552,,747,,8/29/2018,6/9/2009,,
1935,696,SUSP,-1,,13552,,747,,8/29/2018,6/9/2009,,
1936,699,QUAD,-1,,13584,,2576,,5/11/2009,5/14/2009,,
1937,700,LEAP,-1,,13608,,2474,,,5/26/2009,,
1938,700,QUAD,-1,,13608,,2474,,,5/26/2009,,
1939,702,BRAC,-1,,13640,,5258,,,,,
1940,702,CLIM,-1,,13640,,5258,,,,,
1941,702,LEAP,-1,,13640,,5258,,,,,
1942,702,QUAD,-1,,13640,,5258,,,,,
1943,702,SUSP,-1,,13640,,5258,,,,,
1944,708,CLIM,-1,,13660,,1053,,,4/11/2009,,
1945,708,LEAP,-1,,13660,,1053,,,4/11/2009,,
1946,708,QUAD,-1,,13660,,1053,,,4/11/2009,,
1947,708,SUSP,-1,,13660,,1053,,,4/11/2009,,
1948,708,VERT,-1,,13660,,1053,,,4/11/2009,,
1949,709,CLIM,-1,,13690,,4975,,,,,
1950,709,LEAP,-1,,13680,,4975,,,7/1/2009,,
1951,709,QUAD,-1,,,,4975,,,,,
1952,713,BIPE,-1,,13724,,2753,,,4/18/2009,,
1953,713,BRAC,-1,,13724,,2753,,,4/18/2009,,
1954,713,CLIM,-1,,13724,,2753,,,4/18/2009,,
1955,713,LEAP,-1,,13724,,2753,,,4/18/2009,,
1956,713,QUAD,-1,,13724,,2753,,,4/18/2009,,
1957,713,SUSP,-1,,13724,,2753,,,4/18/2009,,
1958,713,BIPE,-1,,13733,,2754,,,4/18/2009,,
1959,713,BRAC,-1,,13733,,2754,,,4/18/2009,,
1960,713,CLIM,-1,,13733,,2754,,,4/18/2009,,
1961,713,LEAP,-1,,13733,,2754,,,4/18/2009,,
1962,713,QUAD,-1,,13733,,2754,,,4/18/2009,,
1963,713,SUSP,-1,,13733,,2754,,,4/18/2009,,
1964,714,BIPE,-1,,,,5413,,,5/31/2009,,
1965,714,BRAC,-1,,,,5413,,,5/31/2009,,
1966,714,CLIM,-1,,,,5413,,,5/31/2009,,
1967,714,LEAP,-1,,,,5413,,,5/31/2009,,
1968,714,QUAD,-1,,,,5413,,,5/31/2009,,
1969,714,SUSP,-1,,,,5413,,,5/31/2009,,
1970,715,CLIM,-1,,,,887,,,6/16/2009,,
1971,715,QUAD,-1,,,,887,,,6/16/2009,,
1972,715,SUSP,-1,,,,887,,,6/16/2009,,
1973,716,CLIM,-1,,13762,,2398,,,5/10/2009,,
1974,716,LEAP,-1,,13762,,2398,,,5/10/2009,,
1975,716,QUAD,-1,,13762,onwn,2398,,,5/10/2009,,
1976,716,SUSP,-1,,13762,,2398,,,5/10/2009,,
1977,716,VERT,-1,,13762,,2398,,,5/10/2009,,
1978,717,CLIM,-1,,13767,,4265,,,5/26/2009,,
1979,717,LEAP,-1,,13767,,4265,,,5/26/2009,,
1980,717,QUAD,-1,,13767,,4265,,,5/26/2009,,
1981,721,CLIM,-1,,,,5484,,,,,
1982,721,LEAP,-1,,,,5484,,,,,
1983,721,QUAD,-1,,,,5484,,,,,
1984,722,CLIM,-1,,13798,,182,,5/28/2009,5/28/2009,,
1985,722,LEAP,-1,,13805,,182,,5/28/2009,5/28/2009,,
1986,722,QUAD,-1,,13805,,182,,5/28/2009,5/28/2009,,
1987,722,VERT,-1,,13805,,182,,5/28/2009,5/28/2009,,
1988,724,QUAD,-1,,13834,,4838,,,,,
1989,724,SUSP,-1,,13834,,4838,,,,,
1990,724,CLIM,-1,,23187,,4839,,5/24/2010,,,
1991,724,LEAP,-1,,23187,,4839,,5/24/2010,,,
1993,724,BIPE,-1,,13834,,5430,,,,,
1994,729,CLIM,-1,,13865,,2229,,,6/6/2009,,
1997,729,QUAD,-1,,13865,,2233,,,6/6/2009,,
1998,732,CLIM,-1,,,,5605,,,6/13/2009,,
1999,732,LEAP,-1,,,,5605,,,6/13/2009,,
2000,732,QUAD,-1,,,,5605,,,6/13/2009,,
2001,733,BIPE,-1,,13976,,2560,,,5/31/2009,,
2002,733,BRAC,-1,,13976,,2560,,,5/31/2009,,
2003,733,CLIM,-1,,13976,,2560,,,5/31/2009,,
2004,733,LEAP,-1,,13976,,2560,,,5/31/2009,,
2005,733,SUSP,-1,,13976,,2560,,,5/31/2009,,
2006,734,BRAC,-1,,,,4991,,,6/14/2009,,
